# Proton flux at top of atmosphere from BESS 99, astro-ph/0611388
# energies are in GeV/nucleon, flux in (m−2 sr−1 s−1 GeV−1 nucleon)
#            5.25–5.79             5.79–6.68             6.68–7.66             7.66–8.63             8.63–9.70             9.70–11.7             11.7–14.4             14.4–17.7             17.7–20.7             20.7–24.9             24.9–30.5             30.5–37.2
#           [5.53]                [6.29]                [6.97]                [8.10]                [9.38]                [10.8]                [12.8]                [16.2]                [19.1]                [22.5]                [28.0]                [33.7]
#Emin Emax  Flux   stat    syst   Flux   stat    syst   Flux   stat    syst   Flux   stat    syst   Flux   stat    syst   Flux   stat    syst   Flux   stat    syst   Flux   stat    syst   Flux   stat    syst   Flux   stat    syst   Flux   stat    syst   Flux   stat    syst
0.858 1.000 7.32e2 0.50e2  0.28e2 7.52e2 0.56e2  0.29e2 8.12e2 0.61e2  0.31e2 8.85e2 0.59e2  0.34e2 9.23e2 0.64e2  0.35e2 6.89e2 0.48e2  0.26e2 8.49e2 0.56e2  0.32e2 8.26e2 0.57e2  0.31e2 8.30e2 0.61e2  0.32e2 8.85e2 0.54e2  0.34e2 8.64e2 0.51e2  0.33e2 7.92e2 0.56e2  0.30e2
1.00  1.17  8.14e2 1.21e2  0.31e2 9.64e2 1.47e2  0.37e2 7.43e2 1.36e2  0.29e2 7.56e2 1.26e2  0.29e2 8.96e2 1.45e2  0.34e2 7.36e2 1.15e2  0.28e2 7.00e2 1.17e2  0.27e2 7.07e2 1.21e2  0.27e2 5.57e2 1.16e2  0.21e2 5.62e2 0.99e2  0.22e2 7.18e2 1.07e2  0.28e2 5.83e2 1.10e2  0.22e2
1.17  1.36  6.54e2 1.01e2  0.26e2 5.60e2 1.04e2  0.22e2 4.90e2 1.02e2  0.19e2 5.42e2 0.99e2  0.21e2 6.09e2 1.11e2  0.24e2 6.64e2 1.01e2  0.26e2 5.53e2 0.96e2  0.22e2 6.98e2 1.12e2  0.27e2 8.75e2 1.35e2  0.34e2 5.29e2 0.89e2  0.21e2 6.46e2 0.94e2  0.25e2 5.73e2 1.01e2  0.22e2
1.36  1.58  4.64e2 0.78e2  0.19e2 5.59e2 0.96e2  0.22e2 5.44e2 0.99e2  0.22e2 6.31e2 0.99e2  0.25e2 4.15e2 0.85e2  0.17e2 5.79e2 0.87e2  0.23e2 4.28e2 0.78e2  0.17e2 3.81e2 0.76e2  0.15e2 4.26e2 0.87e2  0.17e2 6.30e2 0.90e2  0.25e2 4.91e2 0.76e2  0.20e2 5.49e2 0.92e2  0.22e2
1.58  1.85  3.99e2 0.67e2  0.16e2 6.35e2 0.95e2  0.26e2 5.61e2 0.94e2  0.23e2 3.70e2 0.70e2  0.15e2 4.30e2 0.80e2  0.18e2 4.52e2 0.71e2  0.18e2 5.39e2 0.81e2  0.22e2 4.97e2 0.81e2  0.20e2 4.42e2 0.82e2  0.18e2 3.65e2 0.63e2  0.15e2 5.32e2 0.73e2  0.22e2 3.80e2 0.71e2  0.16e2
1.85  2.15  3.85e2 0.62e2  0.16e2 3.42e2 0.65e2  0.14e2 4.46e2 0.78e2  0.19e2 3.78e2 0.66e2  0.16e2 4.37e2 0.75e2  0.18e2 2.74e2 0.52e2  0.11e2 4.24e2 0.67e2  0.18e2 3.85e2 0.66e2  0.16e2 2.77e2 0.60e2  0.12e2 3.54e2 0.58e2  0.15e2 3.31e2 0.54e2  0.14e2 3.40e2 0.62e2  0.14e2
2.15  2.51  3.22e2 0.52e2  0.14e2 3.05e2 0.57e2  0.13e2 3.13e2 0.60e2  0.13e2 2.75e2 0.52e2  0.12e2 2.43e2 0.52e2  0.10e2 2.52e2 0.46e2  0.11e2 3.01e2 0.52e2  0.13e2 3.12e2 0.55e2  0.13e2 2.38e2 0.52e2  0.10e2 2.47e2 0.45e2  0.10e2 3.07e2 0.48e2  0.13e2 3.32e2 0.57e2  0.14e2
2.51  2.93  2.75e2 0.45e2  0.12e2 2.15e2 0.44e2  0.09e2 2.28e2 0.47e2  0.10e2 2.35e2 0.44e2  0.10e2 2.45e2 0.48e2  0.11e2 2.73e2 0.44e2  0.12e2 3.03e2 0.49e2  0.13e2 2.66e2 0.47e2  0.12e2 3.29e2 0.56e2  0.14e2 1.82e2 0.36e2  0.08e2 1.79e2 0.34e2  0.08e2 2.50e2 0.46e2  0.11e2
2.93  3.41  1.63e2 0.32e2  0.07e2 2.26e2 0.42e2  0.10e2 1.72e2 0.38e2  0.08e2 2.69e2 0.44e2  0.12e2 1.31e2 0.33e2  0.06e2 1.81e2 0.34e2  0.08e2 2.50e2 0.41e2  0.11e2 1.66e2 0.35e2  0.07e2 1.68e2 0.38e2  0.07e2 2.31e2 0.38e2  0.10e2 1.94e2 0.33e2  0.09e2 1.66e2 0.35e2  0.07e2
3.41  3.98  1.78e2 0.31e2  0.08e2 2.01e2 0.37e2  0.09e2 1.55e2 0.34e2  0.07e2 1.88e2 0.34e2  0.09e2 1.41e2 0.31e2  0.06e2 1.18e2 0.25e2  0.05e2 1.45e2 0.29e2  0.07e2 1.24e2 0.28e2  0.06e2 1.95e2 0.38e2  0.09e2 1.10e2 0.24e2  0.05e2 1.43e2 0.26e2  0.06e2 1.49e2 0.30e2  0.07e2
3.98  4.64  1.63e2 0.27e2  0.08e2 1.09e2 0.25e2  0.05e2 8.27e1 2.29e1  0.38e1 1.40e2 0.28e2  0.06e2 9.69e1 2.42e1  0.45e1 1.29e2 0.24e2  0.06e2 1.20e2 0.24e2  0.06e2 1.01e2 0.23e2  0.05e2 9.95e1 2.49e1  0.46e1 1.49e2 0.26e2  0.07e2 1.11e2 0.21e2  0.05e2 1.28e2 0.26e2  0.06e2
4.64  5.41  9.13e1 1.90e1  0.43e1 1.03e2 0.23e2  0.05e2 6.52e1 1.88e1  0.31e1 8.29e1 1.95e1  0.39e1 1.03e2 0.23e2  0.05e2 6.30e1 1.58e1  0.30e1 8.11e1 1.86e1  0.38e1 5.93e1 1.65e1  0.28e1 1.06e2 0.24e2  0.05e2 9.24e1 1.89e1  0.44e1 7.35e1 1.60e1  0.35e1 9.60e1 2.09e1  0.45e1
5.41  6.31  7.87e1 1.64e1  0.38e1 4.66e1 1.41e1  0.22e1 6.55e1 1.75e1  0.32e1 5.56e1 1.49e1  0.27e1 4.90e1 1.48e1  0.24e1 6.11e1 1.44e1  0.29e1 5.52e1 1.42e1  0.27e1 6.68e1 1.62e1  0.32e1 7.32e1 1.83e1  0.35e1 7.96e1 1.63e1  0.38e1 3.92e1 1.09e1  0.19e1 4.72e1 1.36e1  0.23e1
6.31  7.36  4.56e1 0.24e1  0.22e1 4.22e1 0.25e1  0.21e1 3.78e1 0.25e1  0.19e1 4.46e1 0.25e1  0.22e1 4.50e1 0.27e1  0.22e1 4.81e1 0.24e1  0.24e1 3.90e1 0.23e1  0.19e1 4.12e1 0.24e1  0.20e1 3.81e1 0.25e1  0.19e1 4.16e1 0.22e1  0.20e1 3.80e1 0.20e1  0.19e1 3.84e1 0.23e1  0.19e1
7.36  8.58  3.09e1 0.17e1  0.15e1 3.11e1 0.19e1  0.15e1 3.13e1 0.20e1  0.16e1 3.33e1 0.19e1  0.17e1 2.99e1 0.19e1  0.15e1 2.96e1 0.17e1  0.15e1 2.73e1 0.17e1  0.14e1 2.83e1 0.18e1  0.14e1 2.73e1 0.19e1  0.14e1 2.79e1 0.16e1  0.14e1 2.94e1 0.16e1  0.15e1 2.63e1 0.17e1  0.13e1
8.58  10.0  2.03e1 0.13e1  0.10e1 2.59e1 0.16e1  0.13e1 2.03e1 0.15e1  0.10e1 2.01e1 0.14e1  0.10e1 2.06e1 0.15e1  0.11e1 2.11e1 0.13e1  0.11e1 2.28e1 0.14e1  0.12e1 1.95e1 0.13e1  0.10e1 2.04e1 0.15e1  0.10e1 1.90e1 0.12e1  0.10e1 1.78e1 0.11e1  0.09e1 1.69e1 0.12e1  0.09e1
10.0  11.7  1.62e1 0.11e1  0.08e1 1.61e1 0.12e1  0.08e1 1.36e1 0.12e1  0.07e1 1.41e1 0.11e1  0.07e1 1.45e1 0.12e1  0.07e1 1.56e1 0.11e1  0.08e1 1.39e1 0.10e1  0.07e1 1.60e1 0.11e1  0.08e1 1.38e1 0.11e1  0.07e1 1.42e1 0.10e1  0.07e1 1.42e1 0.09e1  0.07e1 1.17e1 0.10e1  0.06e1
11.7  13.6  1.15e1 0.08e1  0.06e1 1.27e1 0.10e1  0.07e1 1.11e1 0.10e1  0.06e1 9.43   0.81    0.49   1.11e1 0.09e1  0.06e1 9.96   0.77    0.51   1.11e1 0.08e1  0.06e1 1.11e1 0.09e1  0.06e1 1.02e1 0.09e1  0.05e1 9.39   0.74    0.48   1.03e1 0.07e1  0.05e1 8.53   0.77    0.44
13.6  15.8  8.05   0.64    0.42   7.36   0.68    0.38   7.17   0.70    0.37   8.12   0.69    0.42   6.89   0.67    0.36   6.79   0.58    0.35   6.01   0.57    0.31   6.77   0.63    0.35   6.40   0.66    0.33   6.49   0.56    0.34   5.68   0.50    0.29   5.85   0.58    0.30
15.8  18.5  4.71   0.45    0.24   4.56   0.49    0.23   3.98   0.48    0.21   4.67   0.48    0.24   5.07   0.53    0.26   4.71   0.45    0.24   4.00   0.43    0.21   4.33   0.46    0.22   3.72   0.46    0.19   4.48   0.43    0.23   4.53   0.41    0.23   4.68   0.48    0.24
18.5  21.5  2.65   0.31    0.14   2.97   0.37    0.15   3.03   0.39    0.16   3.20   0.37    0.17   3.45   0.40    0.18   3.06   0.33    0.16   3.04   0.34    0.16   3.04   0.36    0.16   3.49   0.41    0.18   3.03   0.33    0.16   2.69   0.29    0.14   3.13   0.36    0.16
